rok;teryt;powiat;wojewodztwo;pow_grodzki
2015;2461;Bielsko-Biała;śląskie;1
2015;2462;Bytom;śląskie;1
2015;2463;Chorzów;śląskie;1
2015;2464;Częstochowa;śląskie;1
2015;2465;Dąbrowa Górnicza;śląskie;1
2015;2466;Gliwice;śląskie;1
2015;2467;Jastrzębie-Zdrój;śląskie;1
2015;2468;Jaworzno;śląskie;1
2015;2601;buski;świętokrzyskie;0
2015;2602;jędrzejowski;świętokrzyskie;0
2015;2801;bartoszycki;warmińsko-mazurskie;0
2015;2802;braniewski;warmińsko-mazurskie;0
2015;2803;działdowski;warmińsko-mazurskie;0
2015;2804;elbląski;warmińsko-mazurskie;0
2015;2805;ełcki;warmińsko-mazurskie;0
2015;2806;giżycki;warmińsko-mazurskie;0
2015;2807;iławski;warmińsko-mazurskie;0
2015;2818;gołdapski;warmińsko-mazurskie;0
2015;2861;Elbląg;warmińsko-mazurskie;1
2015;3001;chodzieski;wielkopolskie;0
2015;3002;czarnkowsko-trzcianecki;wielkopolskie;0
2015;3003;gnieźnieński;wielkopolskie;0
2015;3004;gostyński;wielkopolskie;0
2015;3005;grodziski;wielkopolskie;0
2015;3006;jarociński;wielkopolskie;0
2015;3007;kaliski;wielkopolskie;0
2015;3061;Kalisz;wielkopolskie;1
2015;3201;białogardzki;zachodniopomorskie;0
2015;3202;choszczeński;zachodniopomorskie;0
2015;3203;drawski;zachodniopomorskie;0
2015;3204;goleniowski;zachodniopomorskie;0
2015;3205;gryficki;zachodniopomorskie;0
2015;3206;gryfiński;zachodniopomorskie;0
2015;3207;kamieński;zachodniopomorskie;0
2015;211;lubiński;dolnośląskie;0
2015;212;lwówecki;dolnośląskie;0
2015;262;Legnica;dolnośląskie;1
2015;408;lipnowski;kujawsko-pomorskie;0
2015;409;mogileński;kujawsko-pomorskie;0
2015;410;nakielski;kujawsko-pomorskie;0
2015;606;krasnostawski;lubelskie;0
2015;607;kraśnicki;lubelskie;0
2015;608;lubartowski;lubelskie;0
2015;609;lubelski;lubelskie;0
2015;610;łęczyński;lubelskie;0
2002;3011;kościański;wielkopolskie;0
2002;3013;leszczyński;wielkopolskie;0
2002;3021;poznański;wielkopolskie;0
2002;3062;Konin;wielkopolskie;1
2002;3064;Poznań;wielkopolskie;1
2002;3203;drawski;zachodniopomorskie;0
2002;3204;goleniowski;zachodniopomorskie;0
2002;3206;gryfiński;zachodniopomorskie;0
2002;3209;koszaliński;zachodniopomorskie;0
2002;3211;policki;zachodniopomorskie;0
2003;2408;mikołowski;śląskie;0
2003;2410;pszczyński;śląskie;0
2003;2412;rybnicki;śląskie;0
2003;2413;tarnogórski;śląskie;0
2003;2414;bieruńsko-lędziński;śląskie;0
2003;2415;wodzisławski;śląskie;0
2003;2462;Bytom;śląskie;1
2003;2463;Chorzów;śląskie;1
2003;2465;Dąbrowa Górnicza;śląskie;1
2003;2466;Gliwice;śląskie;1
2003;2467;Jastrzębie-Zdrój;śląskie;1
2003;2468;Jaworzno;śląskie;1
2003;2469;Katowice;śląskie;1
2003;2470;Mysłowice;śląskie;1
2003;2472;Ruda Śląska;śląskie;1
2003;2473;Rybnik;śląskie;1
2003;2475;Sosnowiec;śląskie;1
2003;2477;Tychy;śląskie;1
2015;611;łukowski;lubelskie;0
2015;663;Lublin;lubelskie;1
2015;802;krośnieński;lubuskie;0
2015;803;międzyrzecki;lubuskie;0
2015;804;nowosolski;lubuskie;0
2015;1002;kutnowski;łódzkie;0
2015;1003;łaski;łódzkie;0
2015;1004;łęczycki;łódzkie;0
2015;1005;łowicki;łódzkie;0
2015;1006;łódzki wschodni;łódzkie;0
2015;1061;Łódź;łódzkie;1
2015;1206;krakowski;małopolskie;0
2015;1207;limanowski;małopolskie;0
2015;1208;miechowski;małopolskie;0
2015;1209;myślenicki;małopolskie;0
2015;1210;nowosądecki;małopolskie;0
2015;1211;nowotarski;małopolskie;0
2015;1261;Kraków;małopolskie;1
2015;1262;Nowy Sącz;małopolskie;1
2015;1407;kozienicki;mazowieckie;0
2015;1408;legionowski;mazowieckie;0
2015;1409;lipski;mazowieckie;0
2015;1410;łosicki;mazowieckie;0
2015;1411;makowski;mazowieckie;0
2015;1412;miński;mazowieckie;0
2015;1413;mławski;mazowieckie;0
2015;1414;nowodworski;mazowieckie;0
2015;1603;kędzierzyńsko-kozielski;opolskie;0
2015;1604;kluczborski;opolskie;0
2015;1605;krapkowicki;opolskie;0
2015;1606;namysłowski;opolskie;0
2015;1607;nyski;opolskie;0
2015;1806;kolbuszowski;podkarpackie;0
2015;1807;krośnieński;podkarpackie;0
2015;1808;leżajski;podkarpackie;0
2004;3016;obornicki;wielkopolskie;0
2004;3021;poznański;wielkopolskie;0
2004;3062;Konin;wielkopolskie;1
2004;3064;Poznań;wielkopolskie;1
2004;3203;drawski;zachodniopomorskie;0
2004;3204;goleniowski;zachodniopomorskie;0
2004;3206;gryfiński;zachodniopomorskie;0
2004;3209;koszaliński;zachodniopomorskie;0
2004;3211;policki;zachodniopomorskie;0
2004;3214;stargardzki;zachodniopomorskie;0
2004;3261;Koszalin;zachodniopomorskie;1
2004;3262;Szczecin;zachodniopomorskie;1
2004;2416;zawierciański;śląskie;0
2004;2461;Bielsko-Biała;śląskie;1
2015;1809;lubaczowski;podkarpackie;0
2015;1810;łańcucki;podkarpackie;0
2015;1811;mielecki;podkarpackie;0
2015;1812;niżański;podkarpackie;0
2015;1821;leski;podkarpackie;0
2015;1861;Krosno;podkarpackie;1
2015;2006;kolneński;podlaskie;0
2015;2007;łomżyński;podlaskie;0
2015;2008;moniecki;podlaskie;0
2015;2062;Łomża;podlaskie;1
2015;2205;kartuski;pomorskie;0
2015;2206;kościerski;pomorskie;0
2015;2207;kwidzyński;pomorskie;0
2015;2208;lęborski;pomorskie;0
2015;2209;malborski;pomorskie;0
2015;2210;nowodworski;pomorskie;0
2015;2406;kłobucki;śląskie;0
2015;2407;lubliniecki;śląskie;0
2015;2408;mikołowski;śląskie;0
2015;2409;myszkowski;śląskie;0
2015;2469;Katowice;śląskie;1
2015;2470;Mysłowice;śląskie;1
2015;2603;kazimierski;świętokrzyskie;0
2015;2604;kielecki;świętokrzyskie;0
2015;2605;konecki;świętokrzyskie;0
2015;2661;Kielce;świętokrzyskie;1
2015;2808;kętrzyński;warmińsko-mazurskie;0
2015;2809;lidzbarski;warmińsko-mazurskie;0
2015;2810;mrągowski;warmińsko-mazurskie;0
2015;2811;nidzicki;warmińsko-mazurskie;0
2015;2812;nowomiejski;warmińsko-mazurskie;0
2015;2813;olecki;warmińsko-mazurskie;0
2015;3008;kępiński;wielkopolskie;0
2015;3009;kolski;wielkopolskie;0
2015;3010;koniński;wielkopolskie;0
2015;3011;kościański;wielkopolskie;0
2015;3012;krotoszyński;wielkopolskie;0
2015;3013;leszczyński;wielkopolskie;0
2015;3014;międzychodzki;wielkopolskie;0
2015;3015;nowotomyski;wielkopolskie;0
2015;3016;obornicki;wielkopolskie;0
2015;3062;Konin;wielkopolskie;1
2015;3063;Leszno;wielkopolskie;1
2015;3208;kołobrzeski;zachodniopomorskie;0
2015;3209;koszaliński;zachodniopomorskie;0
2015;3210;myśliborski;zachodniopomorskie;0
2015;3218;łobeski;zachodniopomorskie;0
2015;3261;Koszalin;zachodniopomorskie;1
2015;215;oławski;dolnośląskie;0
2015;216;polkowicki;dolnośląskie;0
2015;411;radziejowski;kujawsko-pomorskie;0
2015;412;rypiński;kujawsko-pomorskie;0
2015;413;sępoleński;kujawsko-pomorskie;0
2015;612;opolski;lubelskie;0
2015;613;parczewski;lubelskie;0
2015;614;puławski;lubelskie;0
2015;615;radzyński;lubelskie;0
2015;616;rycki;lubelskie;0
2015;805;słubicki;lubuskie;0
2015;1007;opoczyński;łódzkie;0
2015;1008;pabianicki;łódzkie;0
2015;1009;pajęczański;łódzkie;0
2011;405;golubsko-dobrzyński;kujawsko-pomorskie;0
2011;1603;kędzierzyńsko-kozielski;opolskie;0
2010;3002;czarnkowsko-trzcianecki;wielkopolskie;0
2010;1603;kędzierzyńsko-kozielski;opolskie;0
2009;1432;warszawski zachodni;mazowieckie;0
2009;2414;bieruńsko-lędziński;śląskie;0
2008;1006;łódzki wschodni;łódzkie;0
2008;2414;bieruńsko-lędziński;śląskie;0
2006;1432;warszawski zachodni;mazowieckie;0
2006;2414;bieruńsko-lędziński;śląskie;0
2005;1432;warszawski zachodni;mazowieckie;0
2005;2414;bieruńsko-lędziński;śląskie;0
2000;201;bolesławiecki;dolnośląskie;0
2001;201;bolesławiecki;dolnośląskie;0
2000;407;inowrocławski;kujawsko-pomorskie;0
1999;604;hrubieszowski;lubelskie;0
2001;604;hrubieszowski;lubelskie;0
1999;606;krasnostawski;lubelskie;0
2001;606;krasnostawski;lubelskie;0
1999;1818;stalowowolski;podkarpackie;0
2000;1818;stalowowolski;podkarpackie;0
2001;1818;stalowowolski;podkarpackie;0
1999;2476;Świętochłowice;śląskie;1
2001;2476;Świętochłowice;śląskie;1
2012;3018;ostrzeszowski;wielkopolskie;0
2015;1010;piotrkowski;łódzkie;0
2015;1011;poddębicki;łódzkie;0
2015;1012;radomszczański;łódzkie;0
2015;1013;rawski;łódzkie;0
2015;1014;sieradzki;łódzkie;0
2015;1015;skierniewicki;łódzkie;0
2015;1062;Piotrków Trybunalski;łódzkie;1
2015;1063;Skierniewice;łódzkie;1
2015;1212;olkuski;małopolskie;0
2015;1213;oświęcimski;małopolskie;0
2015;1214;proszowicki;małopolskie;0
2015;1415;ostrołęcki;mazowieckie;0
2015;1417;otwocki;mazowieckie;0
2015;1418;piaseczyński;mazowieckie;0
2015;1419;płocki;mazowieckie;0
2015;1420;płoński;mazowieckie;0
2015;1421;pruszkowski;mazowieckie;0
2015;1422;przasnyski;mazowieckie;0
2015;1423;przysuski;mazowieckie;0
2015;1424;pułtuski;mazowieckie;0
2015;1425;radomski;mazowieckie;0
2015;1426;siedlecki;mazowieckie;0
2015;1427;sierpecki;mazowieckie;0
2015;1428;sochaczewski;mazowieckie;0
2015;1429;sokołowski;mazowieckie;0
2015;1461;Ostrołęka;mazowieckie;1
2015;1462;Płock;mazowieckie;1
2015;1463;Radom;mazowieckie;1
2015;1464;Siedlce;mazowieckie;1
2015;1465;Warszawa;mazowieckie;1
2015;1608;oleski;opolskie;0
2015;1609;opolski;opolskie;0
2015;1610;prudnicki;opolskie;0
2015;1611;strzelecki;opolskie;0
2015;1661;Opole;opolskie;1
2015;1813;przemyski;podkarpackie;0
2015;1814;przeworski;podkarpackie;0
2015;1815;ropczycko-sędziszowski;podkarpackie;0
2015;1816;rzeszowski;podkarpackie;0
2015;1817;sanocki;podkarpackie;0
2015;1818;stalowowolski;podkarpackie;0
2015;1862;Przemyśl;podkarpackie;1
2015;1863;Rzeszów;podkarpackie;1
2012;661;Biała Podlaska;lubelskie;1
2012;2467;Jastrzębie-Zdrój;śląskie;1
2011;1012;radomszczański;łódzkie;0
2009;604;hrubieszowski;lubelskie;0
2006;604;hrubieszowski;lubelskie;0
2004;1818;stalowowolski;podkarpackie;0
2003;604;hrubieszowski;lubelskie;0
2002;809;zielonogórski;lubuskie;0
2002;2416;zawierciański;śląskie;0
2013;265;Wałbrzych;dolnośląskie;1
2013;1816;rzeszowski;podkarpackie;0
2013;1818;stalowowolski;podkarpackie;0
2013;1407;kozienicki;mazowieckie;0
2013;1413;mławski;mazowieckie;0
2013;1426;siedlecki;mazowieckie;0
2013;1608;oleski;opolskie;0
2013;1806;kolbuszowski;podkarpackie;0
2013;1814;przeworski;podkarpackie;0
2013;2009;sejneński;podlaskie;0
2013;2261;Gdańsk;pomorskie;1
2013;2262;Gdynia;pomorskie;1
2013;2405;gliwicki;śląskie;0
2013;2803;działdowski;warmińsko-mazurskie;0
2015;2009;sejneński;podlaskie;0
2015;2010;siemiatycki;podlaskie;0
2015;2011;sokólski;podlaskie;0
2015;1416;ostrowski;mazowieckie;0
2015;2211;pucki;pomorskie;0
2015;2212;słupski;pomorskie;0
2015;2213;starogardzki;pomorskie;0
2015;2263;Słupsk;pomorskie;1
2015;2264;Sopot;pomorskie;1
2015;2410;pszczyński;śląskie;0
2015;2411;raciborski;śląskie;0
2015;2412;rybnicki;śląskie;0
2015;2471;Piekary Śląskie;śląskie;1
2015;2472;Ruda Śląska;śląskie;1
2015;2473;Rybnik;śląskie;1
2015;2474;Siemianowice Śląskie;śląskie;1
2015;2475;Sosnowiec;śląskie;1
2015;2606;opatowski;świętokrzyskie;0
2015;2607;ostrowiecki;świętokrzyskie;0
2015;2608;pińczowski;świętokrzyskie;0
2015;2609;sandomierski;świętokrzyskie;0
2015;2610;skarżyski;świętokrzyskie;0
2015;2611;starachowicki;świętokrzyskie;0
2015;2612;staszowski;świętokrzyskie;0
2015;2814;olsztyński;warmińsko-mazurskie;0
2015;2815;ostródzki;warmińsko-mazurskie;0
2015;2816;piski;warmińsko-mazurskie;0
2015;2862;Olsztyn;warmińsko-mazurskie;1
2015;3017;ostrowski;wielkopolskie;0
2015;3018;ostrzeszowski;wielkopolskie;0
2015;3019;pilski;wielkopolskie;0
2015;3020;pleszewski;wielkopolskie;0
2015;3021;poznański;wielkopolskie;0
2015;3022;rawicki;wielkopolskie;0
2015;3023;słupecki;wielkopolskie;0
2015;3064;Poznań;wielkopolskie;1
2015;3211;policki;zachodniopomorskie;0
2015;3212;pyrzycki;zachodniopomorskie;0
2015;3213;sławieński;zachodniopomorskie;0
2015;3214;stargardzki;zachodniopomorskie;0
2015;201;bolesławiecki;dolnośląskie;0
2015;208;kłodzki;dolnośląskie;0
2015;217;strzeliński;dolnośląskie;0
2015;218;średzki;dolnośląskie;0
2015;219;świdnicki;dolnośląskie;0
2015;220;trzebnicki;dolnośląskie;0
2015;221;wałbrzyski;dolnośląskie;0
2013;1821;leski;podkarpackie;0
2013;2002;białostocki;podlaskie;0
2015;222;wołowski;dolnośląskie;0
2015;223;wrocławski;dolnośląskie;0
2015;224;ząbkowicki;dolnośląskie;0
2015;225;zgorzelecki;dolnośląskie;0
2015;226;złotoryjski;dolnośląskie;0
2015;264;Wrocław;dolnośląskie;1
2015;414;świecki;kujawsko-pomorskie;0
2015;415;toruński;kujawsko-pomorskie;0
2015;416;tucholski;kujawsko-pomorskie;0
2015;417;wąbrzeski;kujawsko-pomorskie;0
2013;2008;moniecki;podlaskie;0
2013;2010;siemiatycki;podlaskie;0
2013;2013;wysokomazowiecki;podlaskie;0
2013;2203;człuchowski;pomorskie;0
2013;2206;kościerski;pomorskie;0
2013;2211;pucki;pomorskie;0
2013;2215;wejherowski;pomorskie;0
2013;2401;będziński;śląskie;0
2013;2404;częstochowski;śląskie;0
2013;2408;mikołowski;śląskie;0
2013;2409;myszkowski;śląskie;0
2013;2412;rybnicki;śląskie;0
2013;2416;zawierciański;śląskie;0
2013;2417;żywiecki;śląskie;0
2015;418;włocławski;kujawsko-pomorskie;0
2015;419;żniński;kujawsko-pomorskie;0
2015;463;Toruń;kujawsko-pomorskie;1
2015;464;Włocławek;kujawsko-pomorskie;1
2015;617;świdnicki;lubelskie;0
2015;618;tomaszowski;lubelskie;0
2015;619;włodawski;lubelskie;0
2015;620;zamojski;lubelskie;0
2015;664;Zamość;lubelskie;1
2015;806;strzelecko-drezdenecki;lubuskie;0
2015;807;sulęciński;lubuskie;0
2015;808;świebodziński;lubuskie;0
2015;809;zielonogórski;lubuskie;0
2015;810;żagański;lubuskie;0
2015;811;żarski;lubuskie;0
2015;812;wschowski;lubuskie;0
2015;861;Gorzów Wielkopolski;lubuskie;1
2015;202;dzierżoniowski;dolnośląskie;0
2015;203;głogowski;dolnośląskie;0
2015;209;legnicki;dolnośląskie;0
2015;210;lubański;dolnośląskie;0
2015;213;milicki;dolnośląskie;0
2015;214;oleśnicki;dolnośląskie;0
2015;204;górowski;dolnośląskie;0
2015;205;jaworski;dolnośląskie;0
2015;206;jeleniogórski;dolnośląskie;0
2015;207;kamiennogórski;dolnośląskie;0
2015;261;Jelenia Góra;dolnośląskie;1
2015;401;aleksandrowski;kujawsko-pomorskie;0
2015;402;brodnicki;kujawsko-pomorskie;0
2015;403;bydgoski;kujawsko-pomorskie;0
2015;3031;złotowski;wielkopolskie;0
2015;3215;szczecinecki;zachodniopomorskie;0
2015;3216;świdwiński;zachodniopomorskie;0
2015;3217;wałecki;zachodniopomorskie;0
2015;3262;Szczecin;zachodniopomorskie;1
2015;3263;Świnoujście;zachodniopomorskie;1
2013;2602;jędrzejowski;świętokrzyskie;0
2013;2605;konecki;świętokrzyskie;0
2015;862;Zielona Góra;lubuskie;1
2015;1016;tomaszowski;łódzkie;0
2015;1017;wieluński;łódzkie;0
2015;1018;wieruszowski;łódzkie;0
2015;1019;zduńskowolski;łódzkie;0
2015;1020;zgierski;łódzkie;0
2015;1215;suski;małopolskie;0
2015;1216;tarnowski;małopolskie;0
2015;1217;tatrzański;małopolskie;0
2015;1218;wadowicki;małopolskie;0
2015;1219;wielicki;małopolskie;0
2015;1263;Tarnów;małopolskie;1
2015;265;Wałbrzych;dolnośląskie;1
2013;2607;ostrowiecki;świętokrzyskie;0
2013;3001;chodzieski;wielkopolskie;0
2013;3003;gnieźnieński;wielkopolskie;0
2013;3010;koniński;wielkopolskie;0
2013;3013;leszczyński;wielkopolskie;0
2013;2611;starachowicki;świętokrzyskie;0
2013;2807;iławski;warmińsko-mazurskie;0
2013;2812;nowomiejski;warmińsko-mazurskie;0
2013;2814;olsztyński;warmińsko-mazurskie;0
2013;2817;szczycieński;warmińsko-mazurskie;0
2013;3017;ostrowski;wielkopolskie;0
2015;404;chełmiński;kujawsko-pomorskie;0
2015;405;golubsko-dobrzyński;kujawsko-pomorskie;0
2015;406;grudziądzki;kujawsko-pomorskie;0
2015;407;inowrocławski;kujawsko-pomorskie;0
2015;461;Bydgoszcz;kujawsko-pomorskie;1
2015;462;Grudziądz;kujawsko-pomorskie;1
2015;601;bialski;lubelskie;0
2015;602;biłgorajski;lubelskie;0
2015;603;chełmski;lubelskie;0
2015;604;hrubieszowski;lubelskie;0
2015;605;janowski;lubelskie;0
2015;661;Biała Podlaska;lubelskie;1
2015;662;Chełm;lubelskie;1
2015;801;gorzowski;lubuskie;0
2015;1001;bełchatowski;łódzkie;0
2015;1021;brzeziński;łódzkie;0
2015;1201;bocheński;małopolskie;0
2015;1202;brzeski;małopolskie;0
2015;1203;chrzanowski;małopolskie;0
2015;1204;dąbrowski;małopolskie;0
2015;1205;gorlicki;małopolskie;0
2015;1401;białobrzeski;mazowieckie;0
2015;1402;ciechanowski;mazowieckie;0
2015;1403;garwoliński;mazowieckie;0
2015;1404;gostyniński;mazowieckie;0
2015;1405;grodziski;mazowieckie;0
2013;2818;gołdapski;warmińsko-mazurskie;0
2015;1406;grójecki;mazowieckie;0
2015;1601;brzeski;opolskie;0
2015;1602;głubczycki;opolskie;0
2015;1801;bieszczadzki;podkarpackie;0
2015;1802;brzozowski;podkarpackie;0
2015;1803;dębicki;podkarpackie;0
2015;1430;szydłowiecki;mazowieckie;0
2015;1432;warszawski zachodni;mazowieckie;0
2015;1433;węgrowski;mazowieckie;0
2015;1434;wołomiński;mazowieckie;0
2015;1435;wyszkowski;mazowieckie;0
2015;1436;zwoleński;mazowieckie;0
2015;1437;żuromiński;mazowieckie;0
2015;1438;żyrardowski;mazowieckie;0
2015;1819;strzyżowski;podkarpackie;0
2015;1820;tarnobrzeski;podkarpackie;0
2015;1864;Tarnobrzeg;podkarpackie;1
2015;2012;suwalski;podlaskie;0
2015;2013;wysokomazowiecki;podlaskie;0
2015;2014;zambrowski;podlaskie;0
2015;2063;Suwałki;podlaskie;1
2015;2214;tczewski;pomorskie;0
2015;2215;wejherowski;pomorskie;0
2015;2216;sztumski;pomorskie;0
2013;3020;pleszewski;wielkopolskie;0
2013;3021;poznański;wielkopolskie;0
2015;2413;tarnogórski;śląskie;0
2015;2415;wodzisławski;śląskie;0
2015;2416;zawierciański;śląskie;0
2015;2417;żywiecki;śląskie;0
2014;2413;tarnogórski;śląskie;0
2014;2415;wodzisławski;śląskie;0
2014;2416;zawierciański;śląskie;0
2014;2417;żywiecki;śląskie;0
2014;2477;Tychy;śląskie;1
2014;2478;Zabrze;śląskie;1
2014;2479;Żory;śląskie;1
2014;2613;włoszczowski;świętokrzyskie;0
2014;2817;szczycieński;warmińsko-mazurskie;0
2014;2819;węgorzewski;warmińsko-mazurskie;0
2014;3024;szamotulski;wielkopolskie;0
2014;3025;średzki;wielkopolskie;0
2014;3026;śremski;wielkopolskie;0
2014;3029;wolsztyński;wielkopolskie;0
2015;2476;Świętochłowice;śląskie;1
2015;2477;Tychy;śląskie;1
2015;2478;Zabrze;śląskie;1
2015;2479;Żory;śląskie;1
2015;2613;włoszczowski;świętokrzyskie;0
2015;2817;szczycieński;warmińsko-mazurskie;0
2015;2819;węgorzewski;warmińsko-mazurskie;0
2015;3024;szamotulski;wielkopolskie;0
2015;3025;średzki;wielkopolskie;0
2015;3026;śremski;wielkopolskie;0
2015;3027;turecki;wielkopolskie;0
2015;3028;wągrowiecki;wielkopolskie;0
2015;3029;wolsztyński;wielkopolskie;0
2015;3030;wrzesiński;wielkopolskie;0
2013;3023;słupecki;wielkopolskie;0
2013;3025;średzki;wielkopolskie;0
2013;3026;śremski;wielkopolskie;0
2014;201;bolesławiecki;dolnośląskie;0
2013;3027;turecki;wielkopolskie;0
2013;3064;Poznań;wielkopolskie;1
2013;3202;choszczeński;zachodniopomorskie;0
2013;3206;gryfiński;zachodniopomorskie;0
2013;3207;kamieński;zachodniopomorskie;0
2013;3208;kołobrzeski;zachodniopomorskie;0
2013;3218;łobeski;zachodniopomorskie;0
2013;615;radzyński;lubelskie;0
2013;618;tomaszowski;lubelskie;0
2013;606;krasnostawski;lubelskie;0
2013;803;międzyrzecki;lubuskie;0
2013;807;sulęciński;lubuskie;0
2013;809;zielonogórski;lubuskie;0
2013;1019;zduńskowolski;łódzkie;0
2013;1263;Tarnów;małopolskie;1
2013;608;lubartowski;lubelskie;0
2013;609;lubelski;lubelskie;0
2013;201;bolesławiecki;dolnośląskie;0
2013;1210;nowosądecki;małopolskie;0
2013;1211;nowotarski;małopolskie;0
2013;1213;oświęcimski;małopolskie;0
2013;1214;proszowicki;małopolskie;0
2013;1216;tarnowski;małopolskie;0
2013;203;głogowski;dolnośląskie;0
2013;2601;buski;świętokrzyskie;0
2013;2612;staszowski;świętokrzyskie;0
2013;2802;braniewski;warmińsko-mazurskie;0
2013;204;górowski;dolnośląskie;0
2013;2819;węgorzewski;warmińsko-mazurskie;0
2013;205;jaworski;dolnośląskie;0
2013;206;jeleniogórski;dolnośląskie;0
2013;207;kamiennogórski;dolnośląskie;0
2013;208;kłodzki;dolnośląskie;0
2013;209;legnicki;dolnośląskie;0
2013;210;lubański;dolnośląskie;0
2013;212;lwówecki;dolnośląskie;0
2013;214;oleśnicki;dolnośląskie;0
2013;216;polkowicki;dolnośląskie;0
2013;217;strzeliński;dolnośląskie;0
2013;220;trzebnicki;dolnośląskie;0
2013;224;ząbkowicki;dolnośląskie;0
2013;226;złotoryjski;dolnośląskie;0
2013;264;Wrocław;dolnośląskie;1
2013;406;grudziądzki;kujawsko-pomorskie;0
2013;408;lipnowski;kujawsko-pomorskie;0
2013;413;sępoleński;kujawsko-pomorskie;0
2013;415;toruński;kujawsko-pomorskie;0
2013;418;włocławski;kujawsko-pomorskie;0
2013;419;żniński;kujawsko-pomorskie;0
2013;601;bialski;lubelskie;0
2013;603;chełmski;lubelskie;0
2013;605;janowski;lubelskie;0
2013;611;łukowski;lubelskie;0
2013;861;Gorzów Wielkopolski;lubuskie;1
2013;1004;łęczycki;łódzkie;0
2013;1009;pajęczański;łódzkie;0
2013;1010;piotrkowski;łódzkie;0
2013;1012;radomszczański;łódzkie;0
2013;1013;rawski;łódzkie;0
2013;1014;sieradzki;łódzkie;0
2013;1015;skierniewicki;łódzkie;0
2013;1016;tomaszowski;łódzkie;0
2013;1061;Łódź;łódzkie;1
2013;1206;krakowski;małopolskie;0
2013;1401;białobrzeski;mazowieckie;0
2013;1403;garwoliński;mazowieckie;0
2013;1405;grodziski;mazowieckie;0
2013;1406;grójecki;mazowieckie;0
2013;1410;łosicki;mazowieckie;0
2013;417;wąbrzeski;kujawsko-pomorskie;0
2013;604;hrubieszowski;lubelskie;0
2013;1411;makowski;mazowieckie;0
2013;1418;piaseczyński;mazowieckie;0
2013;1421;pruszkowski;mazowieckie;0
2013;1425;radomski;mazowieckie;0
2014;417;wąbrzeski;kujawsko-pomorskie;0
2014;418;włocławski;kujawsko-pomorskie;0
2014;419;żniński;kujawsko-pomorskie;0
