rok;wojewodztwo;powiat;gmina;teryt
2009;małopolskie;miechowski;kozłów;120803
2010;małopolskie;miechowski;charsznica;120801
2010;małopolskie;miechowski;książ wielki;120804
2010;małopolskie;miechowski;gołcza;120802
2010;małopolskie;miechowski;miechów;120805
2010;małopolskie;miechowski;racławice;120806
2010;małopolskie;miechowski;słaboszów;120807
2010;małopolskie;miechowski;kozłów;120803
2011;małopolskie;miechowski;słaboszów;120807
2011;małopolskie;miechowski;charsznica;120801
2011;małopolskie;miechowski;racławice;120806
2011;małopolskie;miechowski;miechów;120805
2011;małopolskie;miechowski;książ wielki;120804
2011;małopolskie;miechowski;kozłów;120803
2011;małopolskie;miechowski;gołcza;120802
2012;małopolskie;miechowski;książ wielki;120804
2012;małopolskie;miechowski;kozłów;120803
2012;małopolskie;miechowski;racławice;120806
2012;małopolskie;miechowski;słaboszów;120807
2012;małopolskie;miechowski;gołcza;120802
2012;małopolskie;miechowski;charsznica;120801
2012;małopolskie;miechowski;miechów;120805
2013;małopolskie;miechowski;charsznica;120801
2013;małopolskie;miechowski;książ wielki;120804
2013;małopolskie;miechowski;gołcza;120802
2013;małopolskie;miechowski;słaboszów;120807
2013;małopolskie;miechowski;racławice;120806
2013;małopolskie;miechowski;kozłów;120803
2013;małopolskie;miechowski;miechów;120805
2014;małopolskie;miechowski;racławice;120806
2014;małopolskie;miechowski;słaboszów;120807
2014;małopolskie;miechowski;miechów;120805
2014;małopolskie;miechowski;książ wielki;120804
2014;małopolskie;miechowski;kozłów;120803
2014;małopolskie;miechowski;gołcza;120802
2014;małopolskie;miechowski;charsznica;120801
2015;małopolskie;miechowski;racławice;120806
2015;małopolskie;miechowski;książ wielki;120804
2015;małopolskie;miechowski;kozłów;120803
2015;małopolskie;miechowski;gołcza;120802
2015;małopolskie;miechowski;charsznica;120801
2015;małopolskie;miechowski;słaboszów;120807
2015;małopolskie;miechowski;miechów;120805
1999;mazowieckie;legionowski;nieporęt;140803
1999;mazowieckie;legionowski;wieliszew;140805
1999;mazowieckie;legionowski;legionowo;140801
1999;mazowieckie;legionowski;jabłonna;140802
1999;mazowieckie;legionowski;serock;140804
2000;mazowieckie;legionowski;serock;140804
2000;mazowieckie;legionowski;legionowo;140801
2000;mazowieckie;legionowski;jabłonna;140802
2000;mazowieckie;legionowski;nieporęt;140803
2000;mazowieckie;legionowski;wieliszew;140805
2001;mazowieckie;legionowski;serock;140804
2001;mazowieckie;legionowski;legionowo;140801
2001;mazowieckie;legionowski;jabłonna;140802
2001;mazowieckie;legionowski;nieporęt;140803
2001;mazowieckie;legionowski;wieliszew;140805
2002;mazowieckie;legionowski;wieliszew;140805
2002;mazowieckie;legionowski;nieporęt;140803
2002;mazowieckie;legionowski;serock;140804
2002;mazowieckie;legionowski;jabłonna;140802
2002;mazowieckie;legionowski;legionowo;140801
2003;mazowieckie;legionowski;legionowo;140801
2003;mazowieckie;legionowski;nieporęt;140803
2003;mazowieckie;legionowski;jabłonna;140802
2003;mazowieckie;legionowski;wieliszew;140805
2003;mazowieckie;legionowski;serock;140804
2004;mazowieckie;legionowski;legionowo;140801
2004;mazowieckie;legionowski;wieliszew;140805
2004;mazowieckie;legionowski;serock;140804
2004;mazowieckie;legionowski;jabłonna;140802
2004;mazowieckie;legionowski;nieporęt;140803
2005;mazowieckie;legionowski;nieporęt;140803
2005;mazowieckie;legionowski;jabłonna;140802
2005;mazowieckie;legionowski;legionowo;140801
2005;mazowieckie;legionowski;serock;140804
2005;mazowieckie;legionowski;wieliszew;140805
2006;mazowieckie;legionowski;wieliszew;140805
2006;mazowieckie;legionowski;serock;140804
2006;mazowieckie;legionowski;jabłonna;140802
2006;mazowieckie;legionowski;legionowo;140801
2006;mazowieckie;legionowski;nieporęt;140803
2007;mazowieckie;legionowski;serock;140804
2007;mazowieckie;legionowski;wieliszew;140805
2007;mazowieckie;legionowski;nieporęt;140803
2007;mazowieckie;legionowski;jabłonna;140802
2007;mazowieckie;legionowski;legionowo;140801
2008;mazowieckie;legionowski;legionowo;140801
2008;mazowieckie;legionowski;wieliszew;140805
2008;mazowieckie;legionowski;nieporęt;140803
2008;mazowieckie;legionowski;jabłonna;140802
2008;mazowieckie;legionowski;serock;140804
2009;mazowieckie;legionowski;wieliszew;140805
2009;mazowieckie;legionowski;nieporęt;140803
2009;mazowieckie;legionowski;jabłonna;140802
2009;mazowieckie;legionowski;legionowo;140801
2009;mazowieckie;legionowski;serock;140804
2010;mazowieckie;legionowski;wieliszew;140805
2010;mazowieckie;legionowski;jabłonna;140802
2010;mazowieckie;legionowski;nieporęt;140803
2010;mazowieckie;legionowski;legionowo;140801
2010;mazowieckie;legionowski;serock;140804
2011;mazowieckie;legionowski;legionowo;140801
2011;mazowieckie;legionowski;serock;140804
2011;mazowieckie;legionowski;wieliszew;140805
2011;mazowieckie;legionowski;nieporęt;140803
2011;mazowieckie;legionowski;jabłonna;140802
2012;mazowieckie;legionowski;wieliszew;140805
2012;mazowieckie;legionowski;nieporęt;140803
2012;mazowieckie;legionowski;jabłonna;140802
2012;mazowieckie;legionowski;serock;140804
2012;mazowieckie;legionowski;legionowo;140801
2013;mazowieckie;legionowski;serock;140804
2013;mazowieckie;legionowski;wieliszew;140805
2013;mazowieckie;legionowski;nieporęt;140803
2013;mazowieckie;legionowski;jabłonna;140802
2013;mazowieckie;legionowski;legionowo;140801
2014;mazowieckie;legionowski;legionowo;140801
2014;mazowieckie;legionowski;wieliszew;140805
2014;mazowieckie;legionowski;nieporęt;140803
2014;mazowieckie;legionowski;jabłonna;140802
2014;mazowieckie;legionowski;serock;140804
2015;mazowieckie;legionowski;jabłonna;140802
2015;mazowieckie;legionowski;serock;140804
2015;mazowieckie;legionowski;legionowo;140801
2015;mazowieckie;legionowski;nieporęt;140803
2015;mazowieckie;legionowski;wieliszew;140805
1999;opolskie;oleski;radłów;160805
1999;opolskie;oleski;praszka;160804
1999;opolskie;oleski;olesno;160803
1999;opolskie;oleski;gorzów śląski;160802
1999;opolskie;oleski;dobrodzień;160801
1999;opolskie;oleski;zębowice;160807
1999;opolskie;oleski;rudniki;160806
2000;opolskie;oleski;rudniki;160806
2000;opolskie;oleski;zębowice;160807
2000;opolskie;oleski;radłów;160805
2000;opolskie;oleski;dobrodzień;160801
2000;opolskie;oleski;gorzów śląski;160802
2000;opolskie;oleski;olesno;160803
2000;opolskie;oleski;praszka;160804
2001;opolskie;oleski;dobrodzień;160801
2001;opolskie;oleski;olesno;160803
2001;opolskie;oleski;praszka;160804
2001;opolskie;oleski;radłów;160805
2001;opolskie;oleski;rudniki;160806
2001;opolskie;oleski;zębowice;160807
2001;opolskie;oleski;gorzów śląski;160802
2002;opolskie;oleski;radłów;160805
2002;opolskie;oleski;dobrodzień;160801
2002;opolskie;oleski;praszka;160804
2002;opolskie;oleski;zębowice;160807
2002;opolskie;oleski;rudniki;160806
2002;opolskie;oleski;olesno;160803
2002;opolskie;oleski;gorzów śląski;160802
2003;opolskie;oleski;radłów;160805
2003;opolskie;oleski;rudniki;160806
2003;opolskie;oleski;praszka;160804
2003;opolskie;oleski;olesno;160803
2003;opolskie;oleski;gorzów śląski;160802
2003;opolskie;oleski;dobrodzień;160801
2003;opolskie;oleski;zębowice;160807
2004;opolskie;oleski;rudniki;160806
2004;opolskie;oleski;gorzów śląski;160802
2004;opolskie;oleski;zębowice;160807
2004;opolskie;oleski;dobrodzień;160801
2004;opolskie;oleski;radłów;160805
2004;opolskie;oleski;praszka;160804
2004;opolskie;oleski;olesno;160803
2005;opolskie;oleski;dobrodzień;160801
2005;opolskie;oleski;zębowice;160807
2005;opolskie;oleski;praszka;160804
2005;opolskie;oleski;rudniki;160806
2005;opolskie;oleski;olesno;160803
2005;opolskie;oleski;radłów;160805
2005;opolskie;oleski;gorzów śląski;160802
2006;opolskie;oleski;radłów;160805
2006;opolskie;oleski;zębowice;160807
2006;opolskie;oleski;praszka;160804
2006;opolskie;oleski;gorzów śląski;160802
2006;opolskie;oleski;dobrodzień;160801
2006;opolskie;oleski;olesno;160803
2006;opolskie;oleski;rudniki;160806
2007;opolskie;oleski;gorzów śląski;160802
2007;opolskie;oleski;praszka;160804
2007;opolskie;oleski;dobrodzień;160801
2007;opolskie;oleski;radłów;160805
2007;opolskie;oleski;olesno;160803
2007;opolskie;oleski;rudniki;160806
2007;opolskie;oleski;zębowice;160807
2008;opolskie;oleski;radłów;160805
2008;opolskie;oleski;rudniki;160806
2008;opolskie;oleski;olesno;160803
2008;opolskie;oleski;dobrodzień;160801
2008;opolskie;oleski;gorzów śląski;160802
2008;opolskie;oleski;praszka;160804
2008;opolskie;oleski;zębowice;160807
2009;opolskie;oleski;gorzów śląski;160802
2009;opolskie;oleski;radłów;160805
2009;opolskie;oleski;dobrodzień;160801
2009;opolskie;oleski;zębowice;160807
2009;opolskie;oleski;praszka;160804
2009;opolskie;oleski;rudniki;160806
2009;opolskie;oleski;olesno;160803
2010;opolskie;oleski;praszka;160804
2010;opolskie;oleski;zębowice;160807
2010;opolskie;oleski;rudniki;160806
2010;opolskie;oleski;radłów;160805
2010;opolskie;oleski;dobrodzień;160801
2010;opolskie;oleski;gorzów śląski;160802
2010;opolskie;oleski;olesno;160803
2011;opolskie;oleski;dobrodzień;160801
2011;opolskie;oleski;zębowice;160807
2011;opolskie;oleski;radłów;160805
2011;opolskie;oleski;olesno;160803
2011;opolskie;oleski;praszka;160804
2011;opolskie;oleski;rudniki;160806
2011;opolskie;oleski;gorzów śląski;160802
2012;opolskie;oleski;radłów;160805
2012;opolskie;oleski;zębowice;160807
2012;opolskie;oleski;praszka;160804
2012;opolskie;oleski;olesno;160803
2012;opolskie;oleski;gorzów śląski;160802
2012;opolskie;oleski;dobrodzień;160801
2012;opolskie;oleski;rudniki;160806
2013;opolskie;oleski;zębowice;160807
2013;opolskie;oleski;olesno;160803
2013;opolskie;oleski;radłów;160805
2013;opolskie;oleski;praszka;160804
2013;opolskie;oleski;dobrodzień;160801
2013;opolskie;oleski;gorzów śląski;160802
2013;opolskie;oleski;rudniki;160806
2014;opolskie;oleski;radłów;160805
2014;opolskie;oleski;olesno;160803
2014;opolskie;oleski;rudniki;160806
2014;opolskie;oleski;zębowice;160807
2014;opolskie;oleski;gorzów śląski;160802
2014;opolskie;oleski;dobrodzień;160801
2014;opolskie;oleski;praszka;160804
2015;opolskie;oleski;olesno;160803
2015;opolskie;oleski;radłów;160805
2015;opolskie;oleski;gorzów śląski;160802
2015;opolskie;oleski;rudniki;160806
2015;opolskie;oleski;zębowice;160807
2015;opolskie;oleski;dobrodzień;160801
2015;opolskie;oleski;praszka;160804
1999;podkarpackie;leżajski;leżajsk;180801
1999;podkarpackie;leżajski;grodzisko dolne;180802
1999;podkarpackie;leżajski;leżajsk;180804
1999;podkarpackie;leżajski;kuryłówka;180803
1999;podkarpackie;leżajski;nowa sarzyna;180805
2000;podkarpackie;leżajski;grodzisko dolne;180802
2000;podkarpackie;leżajski;nowa sarzyna;180805
2000;podkarpackie;leżajski;leżajsk;180804
2000;podkarpackie;leżajski;kuryłówka;180803
2000;podkarpackie;leżajski;leżajsk;180801
2001;podkarpackie;leżajski;grodzisko dolne;180802
2001;podkarpackie;leżajski;leżajsk;180801
2001;podkarpackie;leżajski;leżajsk;180804
2001;podkarpackie;leżajski;nowa sarzyna;180805
2001;podkarpackie;leżajski;kuryłówka;180803
2002;podkarpackie;leżajski;leżajsk;180804
2002;podkarpackie;leżajski;kuryłówka;180803
2002;podkarpackie;leżajski;nowa sarzyna;180805
2002;podkarpackie;leżajski;leżajsk;180801
2002;podkarpackie;leżajski;grodzisko dolne;180802
2003;podkarpackie;leżajski;leżajsk;180801
2003;podkarpackie;leżajski;nowa sarzyna;180805
2003;podkarpackie;leżajski;leżajsk;180804
2003;podkarpackie;leżajski;kuryłówka;180803
2003;podkarpackie;leżajski;grodzisko dolne;180802
2004;podkarpackie;leżajski;nowa sarzyna;180805
2004;podkarpackie;leżajski;grodzisko dolne;180802
2004;podkarpackie;leżajski;leżajsk;180804
2004;podkarpackie;leżajski;leżajsk;180801
2004;podkarpackie;leżajski;kuryłówka;180803
2005;podkarpackie;leżajski;grodzisko dolne;180802
2005;podkarpackie;leżajski;nowa sarzyna;180805
2005;podkarpackie;leżajski;kuryłówka;180803
2005;podkarpackie;leżajski;leżajsk;180801
2005;podkarpackie;leżajski;leżajsk;180804
2006;podkarpackie;leżajski;kuryłówka;180803
2006;podkarpackie;leżajski;leżajsk;180804
2006;podkarpackie;leżajski;grodzisko dolne;180802
2006;podkarpackie;leżajski;nowa sarzyna;180805
2006;podkarpackie;leżajski;leżajsk;180801
2007;podkarpackie;leżajski;nowa sarzyna;180805
2007;podkarpackie;leżajski;kuryłówka;180803
2007;podkarpackie;leżajski;grodzisko dolne;180802
2007;podkarpackie;leżajski;leżajsk;180801
2007;podkarpackie;leżajski;leżajsk;180804
2008;podkarpackie;leżajski;kuryłówka;180803
2008;podkarpackie;leżajski;nowa sarzyna;180805
2008;podkarpackie;leżajski;leżajsk;180804
2008;podkarpackie;leżajski;leżajsk;180801
2008;podkarpackie;leżajski;grodzisko dolne;180802
2009;podkarpackie;leżajski;leżajsk;180801
2009;podkarpackie;leżajski;nowa sarzyna;180805
2009;podkarpackie;leżajski;leżajsk;180804
2009;podkarpackie;leżajski;kuryłówka;180803
2009;podkarpackie;leżajski;grodzisko dolne;180802
2010;podkarpackie;leżajski;leżajsk;180804
2010;podkarpackie;leżajski;leżajsk;180801
2010;podkarpackie;leżajski;grodzisko dolne;180802
2010;podkarpackie;leżajski;nowa sarzyna;180805
2010;podkarpackie;leżajski;kuryłówka;180803
2011;podkarpackie;leżajski;kuryłówka;180803
2011;podkarpackie;leżajski;grodzisko dolne;180802
2011;podkarpackie;leżajski;leżajsk;180801
2011;podkarpackie;leżajski;leżajsk;180804
2011;podkarpackie;leżajski;nowa sarzyna;180805
2012;podkarpackie;leżajski;nowa sarzyna;180805
2012;podkarpackie;leżajski;leżajsk;180804
2012;podkarpackie;leżajski;leżajsk;180801
2012;podkarpackie;leżajski;grodzisko dolne;180802
2012;podkarpackie;leżajski;kuryłówka;180803
2013;podkarpackie;leżajski;leżajsk;180804
2013;podkarpackie;leżajski;leżajsk;180801
2013;podkarpackie;leżajski;kuryłówka;180803
2013;podkarpackie;leżajski;grodzisko dolne;180802
2013;podkarpackie;leżajski;nowa sarzyna;180805
2014;podkarpackie;leżajski;leżajsk;180801
2014;podkarpackie;leżajski;kuryłówka;180803
2014;podkarpackie;leżajski;grodzisko dolne;180802
2014;podkarpackie;leżajski;nowa sarzyna;180805
2014;podkarpackie;leżajski;leżajsk;180804
2015;podkarpackie;leżajski;nowa sarzyna;180805
2015;podkarpackie;leżajski;kuryłówka;180803
2015;podkarpackie;leżajski;leżajsk;180804
2015;podkarpackie;leżajski;grodzisko dolne;180802
2015;podkarpackie;leżajski;leżajsk;180801
1999;podlaskie;moniecki;krypno;200805
1999;podlaskie;moniecki;knyszyn;200804
1999;podlaskie;moniecki;goniądz;200801
1999;podlaskie;moniecki;trzcianne;200807
1999;podlaskie;moniecki;jaświły;200803
1999;podlaskie;moniecki;mońki;200806
1999;podlaskie;moniecki;jasionówka;200802
2000;podlaskie;moniecki;jaświły;200803
2000;podlaskie;moniecki;goniądz;200801
2000;podlaskie;moniecki;jasionówka;200802
2000;podlaskie;moniecki;knyszyn;200804
2000;podlaskie;moniecki;krypno;200805
2000;podlaskie;moniecki;mońki;200806
2000;podlaskie;moniecki;trzcianne;200807
2001;podlaskie;moniecki;jasionówka;200802
2001;podlaskie;moniecki;goniądz;200801
2001;podlaskie;moniecki;mońki;200806
2001;podlaskie;moniecki;krypno;200805
2001;podlaskie;moniecki;trzcianne;200807
2001;podlaskie;moniecki;knyszyn;200804
2001;podlaskie;moniecki;jaświły;200803
2002;podlaskie;moniecki;goniądz;200801
2002;podlaskie;moniecki;mońki;200806
2002;podlaskie;moniecki;jaświły;200803
2002;podlaskie;moniecki;jasionówka;200802
2002;podlaskie;moniecki;trzcianne;200807
2002;podlaskie;moniecki;knyszyn;200804
2002;podlaskie;moniecki;krypno;200805
2003;podlaskie;moniecki;trzcianne;200807
2003;podlaskie;moniecki;jaświły;200803
2003;podlaskie;moniecki;goniądz;200801
2003;podlaskie;moniecki;knyszyn;200804
2003;podlaskie;moniecki;krypno;200805
2003;podlaskie;moniecki;mońki;200806
2003;podlaskie;moniecki;jasionówka;200802
2004;podlaskie;moniecki;goniądz;200801
2004;podlaskie;moniecki;jaświły;200803
2004;podlaskie;moniecki;trzcianne;200807
2004;podlaskie;moniecki;knyszyn;200804
2004;podlaskie;moniecki;jasionówka;200802
2004;podlaskie;moniecki;mońki;200806
2004;podlaskie;moniecki;krypno;200805
2005;podlaskie;moniecki;jasionówka;200802
2005;podlaskie;moniecki;goniądz;200801
2005;podlaskie;moniecki;krypno;200805
2005;podlaskie;moniecki;knyszyn;200804
2005;podlaskie;moniecki;trzcianne;200807
2005;podlaskie;moniecki;mońki;200806
2005;podlaskie;moniecki;jaświły;200803
2006;podlaskie;moniecki;jaświły;200803
2006;podlaskie;moniecki;mońki;200806
2006;podlaskie;moniecki;jasionówka;200802
2006;podlaskie;moniecki;trzcianne;200807
2006;podlaskie;moniecki;krypno;200805
2006;podlaskie;moniecki;goniądz;200801
2006;podlaskie;moniecki;knyszyn;200804
2007;podlaskie;moniecki;krypno;200805
2007;podlaskie;moniecki;trzcianne;200807
2007;podlaskie;moniecki;jasionówka;200802
2007;podlaskie;moniecki;knyszyn;200804
2007;podlaskie;moniecki;goniądz;200801
2007;podlaskie;moniecki;jaświły;200803
2007;podlaskie;moniecki;mońki;200806
2008;podlaskie;moniecki;trzcianne;200807
2008;podlaskie;moniecki;jasionówka;200802
2008;podlaskie;moniecki;goniądz;200801
2008;podlaskie;moniecki;krypno;200805
2008;podlaskie;moniecki;knyszyn;200804
2008;podlaskie;moniecki;jaświły;200803
2008;podlaskie;moniecki;mońki;200806
2009;podlaskie;moniecki;knyszyn;200804
2009;podlaskie;moniecki;krypno;200805
2009;podlaskie;moniecki;trzcianne;200807
2009;podlaskie;moniecki;mońki;200806
2009;podlaskie;moniecki;jasionówka;200802
2009;podlaskie;moniecki;goniądz;200801
2009;podlaskie;moniecki;jaświły;200803
2010;podlaskie;moniecki;knyszyn;200804
2010;podlaskie;moniecki;mońki;200806
2010;podlaskie;moniecki;trzcianne;200807
2010;podlaskie;moniecki;krypno;200805
2010;podlaskie;moniecki;goniądz;200801
2010;podlaskie;moniecki;jasionówka;200802
2010;podlaskie;moniecki;jaświły;200803
2011;podlaskie;moniecki;jasionówka;200802
2011;podlaskie;moniecki;jaświły;200803
2011;podlaskie;moniecki;krypno;200805
2011;podlaskie;moniecki;goniądz;200801
2011;podlaskie;moniecki;trzcianne;200807
2011;podlaskie;moniecki;mońki;200806
2011;podlaskie;moniecki;knyszyn;200804
2012;podlaskie;moniecki;krypno;200805
2012;podlaskie;moniecki;goniądz;200801
2012;podlaskie;moniecki;trzcianne;200807
2012;podlaskie;moniecki;knyszyn;200804
2012;podlaskie;moniecki;jaświły;200803
2012;podlaskie;moniecki;mońki;200806
2012;podlaskie;moniecki;jasionówka;200802
2013;podlaskie;moniecki;trzcianne;200807
2013;podlaskie;moniecki;jasionówka;200802
2013;podlaskie;moniecki;jaświły;200803
2013;podlaskie;moniecki;goniądz;200801
2013;podlaskie;moniecki;krypno;200805
2013;podlaskie;moniecki;knyszyn;200804
2013;podlaskie;moniecki;mońki;200806
2014;podlaskie;moniecki;jasionówka;200802
2014;podlaskie;moniecki;trzcianne;200807
2014;podlaskie;moniecki;goniądz;200801
2014;podlaskie;moniecki;knyszyn;200804
2014;podlaskie;moniecki;krypno;200805
2014;podlaskie;moniecki;jaświły;200803
2014;podlaskie;moniecki;mońki;200806
2015;podlaskie;moniecki;jaświły;200803
2015;podlaskie;moniecki;trzcianne;200807
2015;podlaskie;moniecki;mońki;200806
